Predicted Label,label,flare,timestamp,NOAA,HARP,TOTUSJH,SAVNCPP,ABSNJZH,TOTPOT,TOTUSJZ,TOTBSQ,USFLUX,Cdec,Chis1d,Chis,Edec,Mhis,Xmax1d,Mdec,AREA_ACR,MEANPOT,Mhis1d,SHRGT45,TOTFX,MEANSHR
Negative,Negative,M1.2,2017-09-03T20:58:42.10Z,12673,7115,1.67848704639176,0.648754926341211,4.01961803823943,1.57173425748137,3.97127075695358,1.62524736363291,0.551208596258842,0.103432529385891,0.055555555555556,0.011494252873563,0.00103660503414,0,0.001182795698925,0,2.47826799602022,1.40104200109282,0,2.07694513914386,0.040637297315121,-3.26549032387007
Positive,Negative,M1.2,2017-09-03T21:58:42.10Z,12673,7115,1.91173576821566,0.750636970967547,5.14347614270672,1.77786936428735,4.4794021216058,1.8658862114044,0.631456424850671,0.095162520952473,0.055555555555556,0.011494252873563,0.000953722671837,0,0.001182795698925,0,2.72726774450609,1.44756777209471,0,2.03367544791338,0.009707538320059,-3.49782000787893
Positive,Negative,M1.2,2017-09-03T22:58:42.20Z,12673,7115,2.2145959424132,0.856656817770785,5.79985224824908,1.98749108334768,5.56833366137299,2.09677499182413,0.696572179912544,0.087553745884369,0.055555555555556,0.011494252873563,0.000877467217329,0,0.001182795698925,0,2.9772496716847,1.48944096599642,0,2.01479114244277,-0.03999043313835,-4.15217186998738
Positive,Negative,M1.2,2017-09-03T23:58:42.20Z,12673,7115,2.50843783878139,0.942726701139195,7.5081421972572,2.14023991009885,6.74664542339005,2.29056009403523,0.763635891491027,0.080553334880788,0.055555555555556,0.011494252873563,0.000807308812324,0,0.001182795698925,0,3.11483944520581,1.50398026943451,0,2.01372376865531,-0.06378334683348,-4.78270225580463
Positive,Negative,M1.2,2017-09-04T00:58:42.20Z,12673,7115,2.63665513401931,0.999254116200066,8.00150143422549,2.24166989005895,6.95154552577592,2.41183300828313,0.802164909828721,0.074112645836835,0.055555555555556,0.011494252873563,0.000742759963659,0,0.001182795698925,0,3.18381381639752,1.51212227935985,0,2.0006689661778,-0.082037840866223,-4.78945838151508
Positive,Negative,M1.2,2017-09-04T01:58:42.30Z,12673,7115,2.57680184914214,1.0421138309573,7.79619620331353,2.21832863010325,7.03007680730916,2.47759837217586,0.84697831561957,0.068186925855581,0.055555555555556,0.011494252873563,0.000683372155975,0,0.001182795698925,0,3.20895908663537,1.51910114501013,0,2.00699110322665,-0.118385648916767,-4.7601763238153
Positive,Negative,M1.2,2017-09-04T02:58:42.30Z,12673,7115,2.52198918726667,1.07530907906483,7.78328677758904,2.21170493937126,6.97219894397251,2.54411982543838,0.905501911817388,0.062735000284171,0.055555555555556,0.011494252873563,0.000628732735218,0,0.001182795698925,0,3.21648247570821,1.53829302554841,0,2.00337845348445,-0.173951601727689,-4.6262349601027
Positive,Negative,M1.2,2017-09-04T03:58:42.30Z,12673,7115,2.35688011572926,1.07744994193028,8.11962949137393,2.10935621424182,7.31332288323466,2.55441249415967,0.926705991903282,0.15930074286663,0.111111111111111,0.022988505747127,0.001689069143382,0,0.001290322580645,0,3.17014557839672,1.54236403051108,0,1.99960159239033,-0.216678023135532,-4.77362655449835
Positive,Negative,M1.2,2017-09-04T04:58:42.30Z,12673,7115,2.44396672499801,1.12668978783541,8.52104331603846,2.14619224961214,7.86118877403126,2.62736573425525,0.991459149165122,0.24467890317383,0.166666666666667,0.03448275862069,0.003163077879731,0,0.001935483870968,0,3.18346481889249,1.57376892593736,0,1.99393630074915,-0.196828875763464,-5.00952312005325
Positive,Negative,M1.5,2017-09-04T08:34:42.30Z,12673,7115,2.72672423654189,1.2619124433588,9.57165169513779,2.32871714536256,9.24664118053871,2.97026667472709,1.11496163598934,0.283694397538829,0.222222222222222,0.045977011494253,0.014282560266923,0.038461538461539,0.012903225806452,0.14250851120954,3.33909527058463,1.59645023930078,0.090909090909091,2.00017633212204,-0.343427243396699,-5.46079152164853
Positive,Negative,M1.5,2017-09-04T08:58:42.30Z,12673,7115,2.74454740084108,1.29373106267252,9.91030292503856,2.40198886904618,9.37892862639928,3.0052224022394,1.13806838344436,0.274393788916097,0.222222222222222,0.045977011494253,0.013814322246272,0.038461538461539,0.012903225806452,0.137836526497587,3.14973171719144,1.63657871678992,0.090909090909091,2.01741852407347,-0.357384746818316,-5.24713972740468
Positive,Negative,M1.5,2017-09-04T09:58:42.30Z,12673,7115,2.92378617127742,1.36902035223012,9.02238504842169,2.43482964609353,9.48039879138359,3.09969335594188,1.19165195334783,0.252454472901233,0.222222222222222,0.045977011494253,0.012709790024572,0.038461538461539,0.012903225806452,0.126815726336012,3.36468177338241,1.66158631870344,0.090909090909091,1.96331088361638,-0.313526635943855,-5.42113546186335
Positive,Negative,M1.5,2017-09-04T10:58:42.20Z,12673,7115,3.1253592392394,1.40217961944916,9.28272937562673,2.54061211713518,9.60933946257174,3.23382213549797,1.22825209623302,0.232269327740969,0.222222222222222,0.045977011494253,0.011693571323219,0.038461538461539,0.012903225806452,0.116676100702609,3.66465260747878,1.6900833534421,0.090909090909091,1.90961377153909,-0.377583689116429,-5.64720242958737
Positive,Negative,M1.5,2017-09-04T11:58:42.20Z,12673,7115,3.25810461935382,1.43150764166127,9.00267133881481,2.58994975925941,9.97016781848746,3.33153395099378,1.24621919010993,0.315279853931196,0.277777777777778,0.057471264367816,0.012979819187097,0.038461538461539,0.012903225806452,0.107347194772164,3.78039763002396,1.65693374160325,0.090909090909091,1.92291489104448,-0.409305287801922,-5.83886167018745
Positive,Negative,M1.5,2017-09-04T12:58:42.20Z,12673,7115,3.50384471295662,1.45734767654269,9.2328013519793,2.66624718281634,10.5006203732787,3.40195817939417,1.24956020579341,0.390391356065594,0.333333333333333,0.068965517241379,0.019528285669452,0.038461538461539,0.012903225806452,0.098764186976255,3.81046127224349,1.66449417939106,0.090909090909091,1.93005808485292,-0.423982957247749,-6.06446003678099
Positive,Negative,M1.5,2017-09-04T13:58:42.10Z,12673,7115,3.65064500527855,1.49564573425656,8.35515502469511,2.70006881015342,10.5534893053942,3.46340049506849,1.2724317813544,0.359177386667717,0.333333333333333,0.068965517241379,0.017966890157465,0.038461538461539,0.012903225806452,0.09086743859291,3.85141363662014,1.68543077634191,0.090909090909091,1.89245368526363,-0.480155907136221,-6.04876603362617
Positive,Negative,M1.5,2017-09-04T14:58:42.10Z,12673,7115,3.73803774140418,1.53869039078066,8.16102858096681,2.76244339490398,10.3445461195115,3.53159600258722,1.34260414672902,0.33045914846479,0.333333333333333,0.068965517241379,0.016530336937634,0.038461538461539,0.012903225806452,0.08360207934908,3.71527469558425,1.6557705973282,0.090909090909091,1.89738002582118,-0.494936457442651,-5.67093294212972
Positive,Negative,M1.0,2017-09-04T15:58:42.00Z,12673,7115,3.68394901470166,1.54814328980601,8.53976145935672,2.74854108671592,10.0119126555928,3.57312729456541,1.38007247967602,0.304037093808192,0.333333333333333,0.068965517241379,0.028918780659601,0.076923076923077,0.016129032258065,0.246209442188231,3.52374735765984,1.6679836122162,0.181818181818182,1.93243914945574,-0.552961262821951,-5.22163128704379
Positive,Negative,M1.0,2017-09-04T16:58:42.00Z,12673,7115,3.87784896812396,1.57066372791491,8.64300842040154,2.86767307904765,10.3001901243144,3.62839622097053,1.39235647323781,0.382444366199793,0.388888888888889,0.080459770114943,0.030443533928299,0.076923076923077,0.016129032258065,0.226523622114285,3.53149260943231,1.67438090572896,0.181818181818182,1.95033818681483,-0.655190544639738,-5.30324093039205
Positive,Negative,M1.0,2017-09-04T17:58:42.00Z,12673,7115,4.22414724700994,1.6359395362044,8.46571078968137,2.93068513949671,11.0728514575378,3.7250322178152,1.39502169383094,0.454297610879809,0.444444444444444,0.091954022988506,0.033608907508921,0.076923076923077,0.016129032258065,0.208411793307851,3.79997639005648,1.67670719427905,0.181818181818182,1.89401369310685,-0.624874984382467,-5.87853289059743
Positive,Negative,M1.5,2017-09-04T19:58:42.00Z,12673,7115,4.18845305492906,1.63605827313643,8.29803946157147,2.85983910836633,10.5251821055223,3.72943268475898,1.4108935246525,0.384554625271226,0.444444444444444,0.091954022988506,0.052788936350202,0.153846153846154,0.018279569892473,0.505559414952728,3.65377136383963,1.65402588091563,0.363636363636364,1.88637786524265,-0.649017693003642,-5.42373206342159
Positive,Negative,M2.1,2017-09-04T20:58:42.00Z,12673,7115,4.01306629767878,1.605968175706,7.7496905323515,2.88163800562155,9.83161359320672,3.75238348265009,1.40065077061599,0.353807335100663,0.388888888888889,0.091954022988506,0.112324251207583,0.230769230769231,0.059139784946237,0.798432991651637,3.73325305277225,1.64704701526534,0.545454545454545,1.89393158743089,-0.78097954353529,-5.13330824338226
Positive,Negative,M2.1,2017-09-04T21:58:42.00Z,12673,7115,4.19553884465212,1.67225288810889,7.07628500345113,2.92239282276163,10.1238162221566,3.8335223285823,1.40763625638125,0.325518462514251,0.388888888888889,0.091954022988506,0.103343299950958,0.230769230769231,0.059139784946237,0.734593814424869,3.87230363013586,1.63483400037735,0.545454545454545,1.85255032674748,-0.81060923138855,-5.32978718443307
Positive,Negative,M4.2,2017-09-04T22:58:42.10Z,12673,7115,4.47040785598502,1.70870008891859,7.20779107617119,3.06454169127978,10.412649614859,3.87189989672644,1.3931844973142,0.299491443294961,0.388888888888889,0.091954022988506,0.113905001737644,0.269230769230769,0.059139784946237,0.84189076374569,3.90423191616801,1.64413915457773,0.636363636363636,1.82709756720014,-0.808963137618924,-5.46324478639039
Positive,Negative,M4.2,2017-09-04T23:58:42.10Z,12673,7115,4.57093313512399,1.73107012691357,8.15611662157889,3.1033532853969,11.3502912163303,3.89200865656094,1.43782950670937,0.275545429632804,0.388888888888889,0.091954022988506,0.104797660647063,0.269230769230769,0.059139784946237,0.774576894912238,3.8793658439342,1.6458838709903,0.636363636363636,1.79589741033566,-0.795348570399313,-5.88358275689754
Positive,Negative,M4.2,2017-09-05T00:58:42.10Z,12673,7115,4.71813228980016,1.73980700625788,8.38471810364461,3.16787126669894,12.3256064944413,3.8827552755771,1.46911206073392,0.354954801922021,0.444444444444444,0.103448275862069,0.105475871924715,0.269230769230769,0.059139784946237,0.712645145864928,3.86613883849333,1.62959985113963,0.636363636363636,1.7823499738024,-0.812255325158175,-6.37191199495837
Positive,Negative,M1.0,2017-09-05T01:58:42.10Z,12673,7115,4.73697753888209,1.77061959992929,8.2255906805109,3.17947260583999,12.6686902061207,3.84411629355511,1.48064997119867,0.326574182954213,0.444444444444444,0.103448275862069,0.134275630030075,0.307692307692308,0.059139784946237,0.819862426766966,3.810279294973,1.67205461717886,0.727272727272727,1.75197087369751,-0.83835277013078,-6.52960867950846
Positive,Negative,M1.0,2017-09-05T02:58:42.20Z,12673,7115,4.65805364769285,1.79662658613333,8.51844586113506,3.16592907020689,12.8918066458175,3.85100354379842,1.51531049381071,0.300462752989159,0.444444444444444,0.103448275862069,0.123539543430004,0.307692307692308,0.059139784946237,0.754309846511389,3.78090616924559,1.67263618931639,0.727272727272727,1.74860454098318,-0.904127933675401,-6.59162114793283
Positive,Negative,M3.8,2017-09-05T05:58:42.20Z,12673,7115,4.90273276743337,1.8715819730457,10.1151380690112,3.21421246508095,13.8365067972271,3.96486604490131,1.60131331808767,0.234000627311747,0.333333333333333,0.103448275862069,0.132500951315402,0.384615384615385,0.059139784946237,0.900351808926617,3.67566597160199,1.70113322405505,0.818181818181818,1.69819165594426,-0.933654740668059,-6.7332544613782
Positive,Negative,M2.3,2017-09-05T08:34:42.20Z,12673,7115,5.14582441500401,1.90958858556275,10.4262308263692,3.36066557772761,14.7866201882075,4.01653215183609,1.64864443392774,0.188416912930596,0.277777777777778,0.103448275862069,0.137511489756216,0.423076923076923,0.059139784946237,0.875193577919069,3.81360723546745,1.6900833534421,0.909090909090909,1.65861672013194,-1.10069896466485,-7.30660172689214
Positive,Positive,X2.2,2017-09-05T08:58:42.20Z,12673,7115,5.19464217569526,1.93355041806475,10.6195787821726,3.52488383439721,14.6121162121669,4.03833004749668,1.65984193544497,0.182239871789589,0.277777777777778,0.103448275862069,0.133003326893479,0.423076923076923,0.059139784946237,0.846501319601776,3.5172485255482,1.69240964199219,0.909090909090909,1.68365895129949,-1.23636452617816,-6.75577901512891
Positive,Positive,X2.2,2017-09-05T09:58:42.20Z,12673,7115,5.18994258000644,1.93101520466141,11.1184652834079,3.40911065122086,14.8484625195286,4.03964381980587,1.67302806125115,0.167668776162775,0.277777777777778,0.103448275862069,0.122368968035464,0.423076923076923,0.059139784946237,0.778818811075967,3.61291622019653,1.69764379122991,0.909090909090909,1.65525038741762,-1.13653579777441,-7.00209782112086
Positive,Positive,X2.2,2017-09-05T10:58:42.10Z,12673,7115,5.31108804570369,1.9721190520601,11.1180131615746,3.53631322960992,14.6422708765812,4.11405628557344,1.69968207690578,0.253474112725374,0.333333333333333,0.114942528735632,0.117465997699199,0.423076923076923,0.059139784946237,0.716547897138693,3.66281787773802,1.70345951260514,0.909090909090909,1.63907556925367,-1.11503369790867,-6.86604913055977
Positive,Positive,X2.2,2017-09-05T11:58:42.10Z,12673,7115,5.4219408683498,1.99190062493677,11.6501964896148,3.51836125696038,15.3701999832265,4.15955905761894,1.70416983361195,0.233207441666104,0.277777777777778,0.114942528735632,0.108073935092009,0.423076923076923,0.059139784946237,0.659255890576841,3.75643895130324,1.69880693550495,0.909090909090909,1.61559334592935,-1.18152902747751,-7.2687525379365
Positive,Positive,X2.2,2017-09-05T12:58:42.00Z,12673,7115,5.37262652402752,2.01019834597191,11.8887671083962,3.54000052865825,15.7744746405525,4.18667236879579,1.74671174549518,0.31572058365323,0.277777777777778,0.126436781609195,0.101460467214658,0.423076923076923,0.059139784946237,0.606544699936702,3.75907886814491,1.71276466680552,0.909090909090909,1.59358902477229,-1.24411488434348,-7.41646112721453
Positive,Positive,X2.2,2017-09-05T13:58:42.00Z,12673,7115,5.35973030695908,2.04045755357827,11.7789000058051,3.56060505719334,15.932244743231,4.20464289716789,1.77698773801651,0.393336457025519,0.333333333333333,0.137931034482759,0.099814452879592,0.423076923076923,0.059139784946237,0.558048063399782,3.65582047776205,1.69531750267981,0.909090909090909,1.60615119319404,-1.27196130394631,-7.30244909393302
Positive,Positive,X2.2,2017-09-05T14:58:42.00Z,12673,7115,5.46861075526347,2.06613423522593,11.7111550883217,3.55821324016032,16.1913109336876,4.22556271031572,1.79701073346762,0.361887010356416,0.333333333333333,0.137931034482759,0.091833729871151,0.423076923076923,0.059139784946237,0.513429003825679,3.57898369134974,1.70345951260514,0.909090909090909,1.59087953746564,-1.36966382789763,-7.26722131483077
Positive,Positive,X2.2,2017-09-05T15:58:41.90Z,12673,7115,5.54774903496811,2.06325720338189,11.7849961650942,3.52913315912175,16.8001993083184,4.25030653929207,1.78310262349758,0.332959829919589,0.333333333333333,0.137931034482759,0.084493066077904,0.423076923076923,0.059139784946237,0.472388422069132,3.68836200226733,1.70811208970533,0.818181818181818,1.54145192053823,-1.53715386895702,-7.67008597612593
Positive,Positive,X2.2,2017-09-05T16:58:41.90Z,12673,7115,5.66447410862451,2.10343346347518,11.9695502015301,3.45188876079531,17.7977066225123,4.18240596025091,1.80760634734775,0.405138989776227,0.333333333333333,0.149425287356322,0.081068010056351,0.423076923076923,0.059139784946237,0.434618329260263,3.81388892631081,1.70462265688019,0.818181818181818,1.49736117254816,-1.45436906979294,-8.45056045426126
Positive,Positive,X2.2,2017-09-05T17:58:41.90Z,12673,7115,5.8474003615258,2.11126218519388,11.5421663191081,3.45636956824129,18.2755036301504,4.27898163081607,1.81017677628109,0.471136207622453,0.333333333333333,0.160919540229885,0.100264631817765,0.461538461538462,0.059139784946237,0.573449643133024,4.02244734248097,1.71509095535562,0.909090909090909,1.46722838947115,-1.36602870415637,-8.85559170666553
Positive,Positive,X2.2,2017-09-05T18:58:41.90Z,12673,7115,5.77407450347831,2.13193752334076,12.7782733997984,3.50931290020607,19.2302160286085,4.45524161368541,1.79443789595713,0.433466236352679,0.333333333333333,0.160919540229885,0.092247914488801,0.461538461538462,0.059139784946237,0.527599141235718,3.9989647960707,1.70462265688019,0.727272727272727,1.48471689845045,-1.36565147433416,-8.9351450179942
Positive,Positive,X2.2,2017-09-05T19:58:41.90Z,12673,7115,5.76580409256315,2.13131937167642,12.7327408387425,3.5553564046226,18.8490824089084,4.49313322013355,1.77386321788289,0.398808189686677,0.333333333333333,0.160919540229885,0.084872178486625,0.461538461538462,0.059139784946237,0.485414643057151,3.9536275273272,1.68659392061696,0.727272727272727,1.47584948544686,-1.50882733867139,-8.61742931682096
Positive,Positive,X2.2,2017-09-05T21:58:41.90Z,12673,7115,5.94261578557395,2.19703198795224,13.1177630013107,3.54851508933652,20.1988995267058,4.64000425050477,1.75821250234115,0.436110935432863,0.388888888888889,0.172413793103448,0.073189260583596,0.461538461538462,0.045161290322581,0.410894624342179,4.18468880405423,1.68950178130457,0.545454545454545,1.45540517213303,-1.50238013807369,-9.36581564342817
Positive,Positive,X2.2,2017-09-05T22:58:41.90Z,12673,7115,5.92492324869577,2.19622817490327,13.0456645398163,3.52455585776972,20.1235409426389,4.7003506387681,1.76590310235896,0.401241430303774,0.388888888888889,0.172413793103448,0.067337370410788,0.461538461538462,0.045161290322581,0.378041304127236,4.21593654495155,1.66740204007867,0.454545454545455,1.45565148916091,-1.53499337088439,-9.27631971870185
Positive,Positive,X2.2,2017-09-05T23:58:42.00Z,12673,7115,5.90535207012913,2.22731422332724,12.5827846022015,3.49336368937259,19.9935951159703,4.68812451278872,1.76250103483829,0.369151391598863,0.388888888888889,0.172413793103448,0.061951937453047,0.461538461538462,0.045161290322581,0.347806739186337,4.18141570602485,1.65460745305315,0.454545454545455,1.42133131660998,-1.5741909787736,-9.17954669406709
Positive,Positive,X2.2,2017-09-06T00:58:42.00Z,12673,7115,6.0098719557458,2.25319311756824,14.0269500662921,3.48062598050812,21.2287290472998,4.75873977440755,1.7551327662777,0.339635675993177,0.333333333333333,0.172413793103448,0.056998534029141,0.461538461538462,0.045161290322581,0.319997647758827,4.26357719722829,1.65693374160325,0.454545454545455,1.39899857274909,-1.58982886958504,-9.7550288512019
Positive,Positive,X2.2,2017-09-06T01:58:42.00Z,12673,7115,5.82474996558443,2.2776457293893,13.7351802774864,3.44397626049895,19.9122785991392,4.74158365080874,1.75390750136223,0.312479906706376,0.333333333333333,0.172413793103448,0.05244118287557,0.461538461538462,0.040860215053764,0.294412048515031,4.19461030455453,1.62727356258954,0.363636363636364,1.37855425943526,-1.56918411022432,-9.0714404132681
Positive,Positive,X2.2,2017-09-06T02:58:42.00Z,12673,7115,5.89750844193301,2.29431711426448,12.8726890141717,3.50498145300829,20.6433523262821,4.8023891890883,1.79608510607954,0.287495392849094,0.333333333333333,0.172413793103448,0.048248217401223,0.461538461538462,0.040860215053764,0.270872160835832,4.25052469053994,1.63774186106497,0.363636363636364,1.40868704251227,-1.55800439003895,-9.38821477746455
Positive,Positive,X2.2,2017-09-06T03:58:42.10Z,12673,7115,5.87727515185833,2.33871177372491,13.6176435717425,3.56678631310077,20.4350212183177,4.89446049745053,1.82343981861674,0.264508530422471,0.333333333333333,0.172413793103448,0.044390502935817,0.461538461538462,0.040860215053764,0.249214418655582,4.27898045139698,1.66740204007867,0.272727272727273,1.38725746108693,-1.56568616096387,-9.18345400055203
Positive,Positive,X2.2,2017-09-06T04:58:42.10Z,12673,7115,5.99481988765269,2.38895764527236,14.2610114434775,3.60790092932673,21.1277137292089,4.97281763160563,1.88989782568722,0.243359596037005,0.333333333333333,0.172413793103448,0.040841234288685,0.461538461538462,0.040860215053764,0.229288333929162,4.23844189834773,1.65169959236553,0.181818181818182,1.35737099503779,-1.7289237931184,-9.28298625890207
Positive,Positive,X2.2,2017-09-06T05:58:42.10Z,12673,7115,6.07934280913957,2.47097320212517,13.5303092033018,3.66858173806678,19.9408890302734,4.97076988956249,1.93312999234974,0.223901637080296,0.333333333333333,0.172413793103448,0.037575749493872,0.461538461538462,0.040860215053764,0.210955450971189,4.04798648133164,1.67728876641658,0.181818181818182,1.30096439565385,-1.78180455546762,-8.46082419725713
Positive,Positive,X2.2,2017-09-06T08:34:42.10Z,12673,7115,6.25979511828868,2.53388290718725,14.7045070317614,3.6748117541927,21.5736770697028,5.13716652573301,2.00931923681901,0.365032251061513,0.444444444444444,0.195402298850575,0.033925591968452,0.461538461538462,0.024731182795699,0.169860975564478,4.41251686818103,1.71450938321809,0.090909090909091,1.29587384374438,-1.86043982658744,-9.49607711002798
Positive,Positive,X9.3,2017-09-06T09:58:42.00Z,12673,7115,6.29368046959309,2.56292739999802,13.726432767976,3.85917927293637,21.0331729601068,5.20126990062542,2.01740587667772,0.324835546042365,0.444444444444444,0.195402298850575,0.226852562894284,0.461538461538462,0.236559139784946,0.151156185757071,4.15488690996348,1.70753051756781,0.090909090909091,1.22723349864253,-1.99980909908241,-8.73146064544314
Positive,Positive,X9.3,2017-09-06T10:58:42.00Z,12673,7115,6.20458658552663,2.60724506035707,15.1187374624363,3.98356915661708,20.0651015399277,5.26042652059855,2.06225312100336,0.298863129809344,0.388888888888889,0.195402298850575,0.208714433435233,0.461538461538462,0.236559139784946,0.139070404442465,4.03578901853063,1.69066492557962,0.090909090909091,1.26212841092517,-2.05625639793248,-8.06273099806103
Positive,Negative,M2.5,2017-09-06T12:58:41.90Z,12673,7115,7.02385484691385,2.66678623463826,14.6602529874131,4.27691473714223,21.8091080678839,5.16383409273353,1.99671110207673,0.252988033763926,0.333333333333333,0.195402298850575,1,0.461538461538462,1,0.1177232808781,3.9827912545516,1.71916196031828,0.090909090909091,1.15785420245704,-2.14010429932278,-8.81244870317422
Positive,Negative,M2.5,2017-09-06T13:58:41.90Z,12673,7115,6.96517820598168,2.74875573595381,15.1830525417735,4.2502747200897,22.3272797565534,5.26912691068694,2.04298645332821,0.232760227432555,0.277777777777778,0.195402298850575,0.92004441462932,0.461538461538462,1,0.108310647043735,3.95117706627399,1.71974353245581,0.090909090909091,1.11335292608717,-2.24939806690188,-8.79841134283946
Positive,Positive,X1.3,2017-09-06T14:58:41.80Z,12673,7115,6.67379330171561,2.76516805843182,13.3887741101795,4.21090879927823,20.0493335142898,5.15890074365413,2.07518599907042,0.214149747197173,0.277777777777778,0.195402298850575,0.84648172489061,0.461538461538462,1,0.099650605857476,3.79979939846464,1.72323296528095,0.090909090909091,1.09996970090583,-2.33520070464361,-7.8270563289238
Positive,Positive,X1.3,2017-09-06T16:58:41.80Z,12673,7115,6.62113549370892,2.83468889194594,13.0506513538124,3.99834452934874,20.240228824674,5.18587329351214,2.1616348674875,0.181273847392352,0.222222222222222,0.195402298850575,0.738449515225428,0.5,1,0.246739100752623,4.0815251415656,1.74475113436933,0.181818181818182,1.05661790399939,-2.27076299228681,-8.31211776321893
Positive,Positive,X1.3,2017-09-06T17:58:41.80Z,12673,7115,6.93389044575926,2.95414903983752,13.3650332226532,3.96722062525749,19.2171433919686,5.09313839607537,2.18967481364451,0.166779990811703,0.166666666666667,0.195402298850575,0.679406351968886,0.5,1,0.227010931518114,3.86955153552472,1.72730397024362,0.090909090909091,0.997501817308801,-2.26829385163237,-7.70339111235464
Positive,Positive,X1.3,2017-09-06T18:58:41.70Z,12673,7115,6.99612095026769,3.0542061337994,12.691922620909,4.08885786628839,17.7499252371304,5.04339602716476,2.17966823672106,0.153444999018236,0.166666666666667,0.195402298850575,0.625084019392657,0.5,1,0.20886013960304,3.56561708690687,1.70927523398038,0.090909090909091,0.927137253011802,-2.35289621266708,-6.75058856848966
Positive,Positive,X1.3,2017-09-06T19:58:41.70Z,12673,7115,6.63950210796576,3.0658452316097,12.5791840955486,4.18229476327528,18.9395183251825,5.15495607526659,2.18015243969897,0.14117621429953,0.166666666666667,0.195402298850575,0.58793707935109,0.538461538461538,1,0.361927259432088,3.60526569631827,1.68950178130457,0.181818181818182,0.916381409461153,-2.4696316958297,-7.11238585365377
Positive,Positive,X1.3,2017-09-06T20:58:41.80Z,12673,7115,6.7389215412276,3.05891027516121,11.7649066853544,4.05419807645885,16.359856976964,4.9833680275988,2.14123953298955,0.129888387444795,0.111111111111111,0.195402298850575,0.540928226010448,0.538461538461538,1,0.332989153542591,3.57148523067011,1.68310448779181,0.181818181818182,0.981326999144847,-2.37796484903367,-6.30696525651411
Positive,Positive,X1.3,2017-09-06T21:58:41.80Z,12673,7115,6.63717873475232,3.05116718795713,12.7549097794973,3.95197715442838,18.8390477002849,5.02996337559531,2.13078088554748,0.119503085393793,0.111111111111111,0.195402298850575,0.497677993056261,0.538461538461538,1,0.306364810849007,3.72829479536141,1.6656573236661,0.181818181818182,0.914246661886214,-2.4121555883736,-7.42481049676858
Positive,Positive,X1.3,2017-09-06T22:58:41.80Z,12673,7115,6.34923401829156,3.09549924067158,13.4382095905052,3.81404424838002,18.325278480312,4.93731226465785,2.09269580219969,0.109948146247531,0.111111111111111,0.195402298850575,0.457885857795344,0.538461538461538,1,0.281869233060597,3.5181334835074,1.63308928396478,0.181818181818182,0.882307553938102,-2.51675112998523,-7.03147359904673
Positive,Positive,X1.3,2017-09-06T23:58:41.80Z,12673,7115,6.63052471352772,3.13650306120025,11.6198758820307,3.86052043557742,16.0266282813082,4.88430892519408,2.07185221405402,0.101157177853889,0.111111111111111,0.195402298850575,0.421275326002363,0.538461538461538,1,0.259332213533254,3.39325719052689,1.6115711148764,0.181818181818182,0.887890739903324,-2.47179219390233,-6.05644971392723
Positive,Positive,X1.3,2017-09-07T00:58:41.90Z,12673,7115,6.17921195970581,3.13918435701088,11.9378926906441,3.7587640187862,17.3533885923859,4.98190679105083,2.11159615556128,0.093069096484135,0.111111111111111,0.195402298850575,0.387592010709621,0.538461538461538,1,0.23859715459473,3.42101744921318,1.62669199045201,0.181818181818182,0.868349589025045,-2.55941239351469,-6.47087641899738
Positive,Positive,X1.3,2017-09-07T01:58:41.90Z,12673,7115,6.2383782041778,3.15675670333397,10.2671827491202,3.68240654317072,14.5649019815533,4.84527111943537,2.13793767971768,0.085627702394826,0.111111111111111,0.195402298850575,0.356601864608335,0.538461538461538,1,0.21951997943133,3.32247800366628,1.62843670686459,0.181818181818182,0.864736939282842,-2.46311590799159,-5.46705561617199
Positive,Positive,X1.3,2017-09-07T02:58:41.90Z,12673,7115,6.22695777782004,3.14172748620969,10.4877328695314,3.70396112606806,14.2755856649887,4.86423703141928,2.11427603820333,0.078781289325902,0.111111111111111,0.195402298850575,0.328089553779301,0.538461538461538,1,0.201968130975339,3.3676008882281,1.64006814961506,0.181818181818182,0.888711796662916,-2.4895562891662,-5.39561737383212
Positive,Positive,X1.3,2017-09-07T03:58:41.90Z,12673,7115,5.74183645369691,3.13225371826901,12.0772165786411,3.58475111738676,16.7552649275655,4.84126277330836,2.17767158055119,0.072482285221593,0.111111111111111,0.195402298850575,0.301856961452873,0.538461538461538,1,0.185819650836985,3.37912279157294,1.65635216946572,0.181818181818182,0.84347156920942,-2.48856177418039,-6.3588738576224
Positive,Positive,X1.3,2017-09-07T04:58:42.00Z,12673,7115,5.71625043082833,3.16877935741562,10.848608432597,3.64636966211808,15.3635232800629,4.95324845682669,2.24533778355627,0.06668537801682,0.111111111111111,0.195402298850575,0.277715382730467,0.538461538461538,1,0.170958374465356,3.35758216699425,1.64821015954039,0.181818181818182,0.853488461676438,-2.5275879139686,-5.69053149529224
Positive,Positive,X1.3,2017-09-07T05:58:42.00Z,12673,7115,5.60386697389783,3.22026297152729,11.6175044880439,3.59316918415898,16.1779069888167,4.84170516602472,2.29142033511633,0.06135350958182,0.111111111111111,0.195402298850575,0.27669810265033,0.576923076923077,1,0.320803806438326,3.08030115640386,1.64704701526534,0.272727272727273,0.842896829477706,-2.62114090987565,-5.734664074112
