Predicted Label,Label,flare,timestamp,NOAA,HARP,TOTUSJH,TOTUSJZ,TOTPOT,TOTBSQ,USFLUX,Cdec,Chis1d,Chis,AREA_ACR,SAVNCPP,ABSNJZH,Edec,Xmax1d,Mhis,R_VALUE,Mdec,MEANPOT,Mhis1d,TOTFX,TOTFZ,MEANSHR,SHRGT45
Negative,Negative,C1.1,2015-04-07T07:34:18.00Z,12320,5415,0.852135986749143,0.842985439782789,0.924287350934199,0.159568120319788,1.26742628256248,0.044054696256376,0.055555555555556,0.03448275862069,0.100334357880347,0.542243580601134,0.831480780810371,0.001231030882047,0.003225806451613,0,0.268050643623074,0,1.07070902697936,0,1.65842854218917,-0.004967956964698,1.15376427433772,0.407900958246085
Negative,Negative,C1.1,2015-04-07T08:34:18.00Z,12320,5415,0.809580365019452,0.821175250474595,0.968261369025162,0.153833437160985,1.24919770670556,0.04053227722887,0.055555555555556,0.03448275862069,-0.011647972992678,0.56849235837586,0.72838951735053,0.001132603087263,0.003225806451613,0,0.2771120893838,0,1.04860928575345,0,1.53301677311582,-0.076417976030939,1.04891752787272,0.434831619960689
Negative,Negative,C1.1,2015-04-07T09:34:18.00Z,12320,5415,0.824750097507064,0.755003450575583,0.98582993237778,0.152472744412184,1.25743436604273,0.037291495276629,0.055555555555556,0.03448275862069,-0.015827467399416,0.550519184954938,0.825274734956456,0.001042045144429,0.003225806451613,0,0.275632669667763,0,1.05733286781631,0,1.48754343272992,-0.051891870195435,0.99582226331344,0.442221130797013
Negative,Negative,C1.1,2015-04-07T10:34:18.00Z,12320,5415,0.792230849765923,0.67585447573032,0.941686536685767,0.132849611127687,1.28131491332929,0.034309831942438,0.055555555555556,0.03448275862069,-0.002626886055362,0.513827314103481,0.430812957170839,0.000958727814923,0.003225806451613,0,0.338569650087497,0,1.02185696742736,0,1.46460100081576,-0.018193811557811,0.971796807706615,0.47760867713541
Negative,Negative,C1.1,2015-04-07T11:34:18.00Z,12320,5415,0.826943840455381,0.842794516395436,0.939728428964529,0.148615213983933,1.28304667372299,0.031566569245511,0.055555555555556,0.03448275862069,0.095906576677169,0.468536730519536,0.927620147100521,0.00088207217127,0.003225806451613,0,0.423019858877934,0,1.02011225101479,0,1.45691922989084,0.112326623980428,1.16842459852828,0.533112114083801
Negative,Negative,C1.1,2015-04-07T12:34:17.90Z,12320,5415,0.820492241875558,0.75910830340367,0.923623185431897,0.155720644271453,1.28625012082412,0.029043318014589,0.055555555555556,0.03448275862069,0.123367196076992,0.453680221660033,0.779517310657662,0.000811564360471,0.003225806451613,0,0.413773485652704,0,1.05675129567879,0,1.41676140063602,0.163289236870441,1.10733417174004,0.540747941948003
Negative,Negative,C1.1,2015-04-07T13:34:17.90Z,12320,5415,0.816510598424363,0.744317356277567,0.952013437695281,0.1598704220093,1.26615040626789,0.026721142521626,0.055555555555556,0.03448275862069,0.113124867155983,0.463116569476679,1.1598920500231,0.000746675256964,0.003225806451613,0,0.373151085949858,0,1.10327706668068,0,1.38246778043548,0.141104259319235,1.07978318174576,0.526461554331109
Negative,Negative,C1.1,2015-04-07T14:34:17.90Z,12320,5415,0.788064732475892,0.793199358833651,0.950648664843179,0.180060957467127,1.27454110266918,0.024584637929536,0.055555555555556,0.03448275862069,0.091359887038347,0.478638724773336,1.04209185605843,0.000686974399712,0.003225806451613,0,0.413526915700031,0,1.07129059911688,0,1.30335239863286,0.150712006563887,1.07238893155469,0.558482767955181
Negative,Positive,M1.4,2015-04-07T15:34:17.90Z,12320,5415,0.721429790420768,0.965502100525886,0.858170034465876,0.194731638350384,1.27488010496815,0.022618958812754,0.055555555555556,0.03448275862069,0.142191622930767,0.46650596917289,1.65043974790864,0.001218291566028,0.003225806451613,0,0.393739676998038,0,1.05442500712869,0,1.27056769772115,0.199809824630043,1.23421895372324,0.557908028223467
Positive,Positive,M1.4,2015-04-07T16:34:17.90Z,12320,5415,0.795297104114139,1.36168497546436,0.847892406940303,0.204231686788196,1.27480599844536,0.020810446720405,0.055555555555556,0.03448275862069,0.289257426565396,0.424540019685864,1.89267225412158,0.001120882350714,0.003225806451613,0,0.414698122975226,0,1.09106405179269,0,1.29261849551009,0.242375793435463,1.71033699761952,0.576792333694073
Positive,Positive,M1.4,2015-04-07T17:34:17.90Z,12320,5415,0.854219045394158,1.46541252873444,0.826284957700813,0.210694307053007,1.29214790696584,0.01914653527105,0.055555555555556,0.03448275862069,0.453490666756675,0.390646022723763,1.84865624742718,0.001031261546231,0.003225806451613,0,0.400458708208372,0,1.08931933538011,0,1.31713843395347,0.415659825491433,1.98411720809553,0.565872278791505
Positive,Positive,M1.4,2015-04-07T18:34:17.90Z,12320,5415,0.857032022147432,1.62749525380955,0.843732903670865,0.209113423384018,1.29805653993077,0.017615662835633,0.055555555555556,0.03448275862069,0.360697714414121,0.3998650459739,2.09984286186907,0.000948806425632,0.003225806451613,0,0.557153913131941,0,1.05558815140374,0,1.33119881823569,0.5562035332079,2.03220119703603,0.67852126620747
Positive,Positive,M1.4,2015-04-07T19:34:17.90Z,12320,5415,0.808098591373453,1.6951719792324,0.798145692246259,0.227709669332967,1.29532564777049,0.016207192201917,0,0.03448275862069,0.336571267607053,0.435088176957,2.23056445829554,0.000872944052467,0.000709677419355,0,0.414636480487058,0,1.06954588270431,0,1.29769395129977,0.508347222565235,2.01291826051727,0.58007656073244
Positive,Positive,M1.4,2015-04-07T20:34:17.90Z,12320,5415,0.783027100941848,1.80007876518906,0.784174093221408,0.246199003708795,1.28179630301012,0.014911336662198,0,0.03448275862069,0.387475794407666,0.424560888601192,2.13733903219211,0.000803147299756,0.000709677419355,0,0.434300434212715,0,1.10036920599306,0,1.21775552261233,0.457536630992384,2.12506278047,0.628683120900261
Positive,Positive,M1.4,2015-04-07T22:34:18.00Z,12320,5415,0.853055364475665,2.06625965952146,0.793946154271117,0.250216398777731,1.25004842471179,0.108367732073037,0.055555555555556,0.045977011494253,0.586817186469835,0.360695531140691,2.18302729083296,0.00163940259666,0.001182795698925,0,0.454334242867381,0,1.13235567355687,0,1.14848240980725,0.597447423291733,2.65224732167836,0.625973633593609
Positive,Positive,M1.4,2015-04-07T23:34:18.00Z,12320,5415,0.860080327689706,2.03612184128843,0.796054648771469,0.257884539194621,1.230522685279,0.099703126619845,0.055555555555556,0.045977011494253,0.623382652208181,0.342860524331589,2.324596817075,0.001508323202386,0.001182795698925,0,0.499641471671009,0,1.16783157394581,0,1.09128065131277,0.63123872167055,2.64778320679134,0.660540123172415
Positive,Positive,M1.4,2015-04-08T00:34:18.00Z,12320,5415,0.899520834432787,2.13567715700547,0.824637375581502,0.256972271790129,1.22259871980003,0.192106940933831,0.111111111111111,0.057471264367816,0.633979213596802,0.339407798271628,2.43821862681178,0.002302241360934,0.001182795698925,0,0.499333259230168,0,1.08292204186735,0,1.03147257768304,0.655308763554567,2.77085715899294,0.638782119043238
Positive,Positive,M1.4,2015-04-08T01:34:18.10Z,12320,5415,0.843434804491409,2.13726069804175,0.755057057069879,0.252483996595069,1.23305294822691,0.176746918017697,0.111111111111111,0.057471264367816,0.683590704641257,0.309694780552622,2.27344716622228,0.002118164305256,0.001182795698925,0,0.513264461556182,0,1.09222719606773,0,0.990114471721196,0.675266628809347,2.86404262850238,0.688209735970651
Positive,Positive,M1.4,2015-04-08T02:34:18.10Z,12320,5415,0.866566826725525,2.06030734215105,0.788226837275639,0.262888268933439,1.22302227072508,0.162615014725129,0.111111111111111,0.057471264367816,0.688461463391898,0.32264646117521,2.26522513606121,0.001948805238318,0.001182795698925,0,0.485278771927818,0,1.10444021095573,0,0.959593149742722,0.649280611591362,2.75025800459301,0.67852126620747
Positive,Positive,M1.4,2015-04-08T03:34:18.10Z,12320,5415,0.805992598143069,2.10706672587127,0.748177246874475,0.270137811999774,1.25873032533002,0.14961303603272,0.111111111111111,0.057471264367816,0.620525359777666,0.326854785893562,2.38287562080955,0.001792987374714,0.001182795698925,0,0.5554895659514,0,1.10734807164335,0,0.894469564981911,0.620475612415465,2.67513159570863,0.730083630709822
Positive,Positive,M1.4,2015-04-08T04:34:18.20Z,12320,5415,0.777833913089651,1.86759825958704,0.71612073944653,0.260773832836841,1.29832505021788,0.137650638157639,0.111111111111111,0.057471264367816,0.546054028597703,0.325498306397308,2.09340087429021,0.001649628019607,0.001182795698925,0,0.591242209088957,0,1.11374536515611,0,0.848653288394,0.634413940248345,2.35894160468665,0.754222699441815
Positive,Positive,M1.4,2015-04-08T05:34:18.20Z,12320,5415,0.833312675096698,1.96946711752729,0.755316256126033,0.253626509299665,1.34341289067175,0.126644700807098,0.111111111111111,0.057471264367816,0.516693367066892,0.335127511776286,2.29836476818893,0.001517731045655,0.001182795698925,0,0.562948307019752,0,1.12886624073173,0,0.833049691202758,0.689607306394982,2.44179855398512,0.734353125859698
Positive,Positive,M1.4,2015-04-08T06:34:18.20Z,12320,5415,0.966811905060635,2.09759355662232,0.846880247457661,0.256275503261864,1.42168052993029,0.116518749619973,0.111111111111111,0.057471264367816,0.576262754065751,0.318435977603549,2.33251344043475,0.001396379971465,0.001182795698925,0,0.696281008927573,0,1.17655515600867,0,0.769606493831774,0.72952810428178,2.64760954872534,0.79560396012523
Positive,Positive,M1.4,2015-04-08T07:34:18.20Z,12320,5415,0.910685988883834,2.21751029006117,0.765884905166138,0.268512018767154,1.44941963262613,0.107202424787448,0.111111111111111,0.057471264367816,0.788929369438057,0.268477953164059,2.59017946975957,0.001284731593446,0.001182795698925,0,0.6117075151608,0,1.19749175295952,0,0.698652993636873,0.655771415096464,3.05175321545896,0.753976382413937
Positive,Positive,M1.4,2015-04-08T08:34:18.20Z,12320,5415,0.844443926247635,2.07022412750591,0.715575651530421,0.246106838559554,1.45857549154335,0.098630992160412,0.111111111111111,0.057471264367816,0.628040023912886,0.283163912612096,2.1522291108487,0.001182010126848,0.001182795698925,0,0.572194680244983,0,1.14863969340753,0,0.602356508113778,0.483755240825628,2.73216173152522,0.770479623281728
Positive,Positive,M1.4,2015-04-08T09:34:18.20Z,12320,5415,0.81547355630334,1.8270326551683,0.761361496687169,0.245373874263587,1.48480816413533,0.090744893446536,0.111111111111111,0.057471264367816,0.480067823900893,0.301178823863673,1.99382628032206,0.001087501815242,0.001182795698925,0,0.563749659365939,0,1.12712152431915,0,0.515319300044828,0.506082104939518,2.27679858299282,0.776965971682502
Positive,Positive,M1.4,2015-04-08T10:34:18.10Z,12320,5415,0.854191125029361,1.66684793317922,0.844429404897003,0.251449065755586,1.51766462790896,0.083489332371618,0.111111111111111,0.057471264367816,0.443152612805714,0.31372032235742,1.83160736187105,0.001000549971013,0.001182795698925,0,0.618364903882966,0,1.14922126554506,0,0.480579862781689,0.509036385869704,2.05788329546292,0.776883866006542
Positive,Positive,M1.4,2015-04-08T11:34:18.10Z,12320,5415,0.904530545602034,1.67999918533159,0.887985111639917,0.258652693820299,1.50382259093559,0.076813893929639,0.111111111111111,0.057471264367816,0.474629694920636,0.321520978983093,2.01295911816956,0.000920550412388,0.001182795698925,0,0.577927431644626,0,1.16783157394581,0,0.450744413207225,0.496170315060542,2.09002933301304,0.744534229678635
Positive,Positive,M1.4,2015-04-08T12:34:18.10Z,12320,5415,0.866600730025636,1.59295496687991,0.849375744113141,0.233788882576934,1.489646169748,0.070672194075893,0.111111111111111,0.057471264367816,0.452216825863294,0.292029603537215,1.86623061233265,0.000846947265302,0.001182795698925,0,0.667863821882032,0,1.19051288730924,0,0.413535835289648,0.483010336371533,2.04588297180708,0.808248234222941
Positive,Positive,M1.4,2015-04-08T13:34:18.10Z,12320,5415,0.805787184030636,1.25239818238607,0.812050053496147,0.211189987982928,1.49528769742916,0.065021557429125,0.111111111111111,0.057471264367816,0.410721770366315,0.287621225078832,1.36695935841132,0.000779229100927,0.001182795698925,0,0.64462460384262,0,1.18237087738391,0,0.367170860778528,0.480836431536113,1.72325936291149,0.779839670341073
Positive,Positive,M1.4,2015-04-08T14:34:18.00Z,12320,5415,0.767284003820018,1.4162048333411,0.752619046145665,0.195065108617639,1.49659028523925,0.059822720743166,0.111111111111111,0.057471264367816,0.413164752901567,0.276421813725941,1.90490349709608,0.000716925382024,0.001182795698925,0,0.622125095661226,0,1.16376056898315,0,0.328744859343832,0.498420230554543,1.92933911418242,0.774831224107563
Positive,Negative,C5.4,2015-04-08T15:34:18.00Z,12320,5415,0.753243051794905,1.61134538139699,0.697110926688608,0.184959116216814,1.49793584904144,0.05503956008768,0.111111111111111,0.057471264367816,0.525457192986209,0.247029025914538,2.14788604648285,0.013077547864788,0.01505376344086,0.038461538461539,0.580639701124026,0.164288486734292,1.14398711630734,0.090909090909091,0.31246910719666,0.508043179930911,2.30512827780686,0.791170253623436
Positive,Negative,C5.4,2015-04-08T16:34:18.00Z,12320,5415,0.832403268929033,1.65319691098349,0.715880017946855,0.185780223910056,1.49738557306685,0.050638839842325,0.111111111111111,0.057471264367816,0.643094779144409,0.234587554290807,2.34225501914161,0.012031924870046,0.01505376344086,0.038461538461539,0.56849613095489,0.151152704607789,1.13933453920715,0.090909090909091,0.306872388379933,0.584267175093769,2.50718908526471,0.755043756201407
Positive,Negative,C5.4,2015-04-08T17:34:18.00Z,12320,5415,0.887011513847953,1.71381508646803,0.823701692652061,0.191938531609372,1.5159419046152,0.04658998176024,0.111111111111111,0.057471264367816,0.607510494963078,0.244675875806979,2.31663977222684,0.011069905273925,0.01505376344086,0.038461538461539,0.627796204572701,0.139067201630512,1.12305051935649,0.090909090909091,0.270514292243328,0.728048430128067,2.50654406959101,0.781399678184296
Positive,Negative,C5.4,2015-04-08T23:10:18.10Z,12320,5415,0.781742764161197,1.9041095497214,0.793741361353483,0.1488136204143,1.39534262193003,0.029216069044917,0.055555555555556,0.057471264367816,0.430850700037128,0.214198624016343,2.46692087776736,0.006941816772285,0.01505376344086,0.038461538461539,0.629029054336065,0.087207524261962,1.16666842967077,0.090909090909091,0.067331451279215,0.862404870236033,2.61763699347743,0.804717690156697
Positive,Negative,C5.4,2015-04-08T23:34:18.10Z,12320,5415,0.777393170188216,1.84379460549913,0.780652065650469,0.140468149936985,1.40844098438352,0.028258252373038,0.055555555555556,0.057471264367816,0.410674406419203,0.20999677585792,2.42414296629205,0.00671423694875,0.01505376344086,0.038461538461539,0.608563748264222,0.084348521549344,1.15503698692029,0.090909090909091,0.039546760192744,0.853947417624575,2.55295487684802,0.795275537421394
Positive,Negative,C5.4,2015-04-09T01:34:18.20Z,12320,5415,0.749680213815661,1.89401868716043,0.768308544657536,0.120286663421083,1.43313248347521,0.023920094211123,0,0.057471264367816,0.377351875354437,0.199132706385801,2.20209874790177,0.006191883258603,0.01505376344086,0.038461538461539,0.607515825965363,0.071399482013062,1.17829987242124,0.090909090909091,-0.045854642192641,0.822904664660051,2.63553893489993,0.776309126274828
Positive,Negative,C5.4,2015-04-09T02:34:18.30Z,12320,5415,0.724987642620584,1.94772992833779,0.719130014825197,0.122038806694663,1.45846041617608,0.022007549076351,0,0.057471264367816,0.421620463880724,0.195441067226234,2.13126982056193,0.005696807608115,0.01505376344086,0.038461538461539,0.588221727168715,0.065690694633545,1.19051288730924,0.090909090909091,-0.085439767990116,0.727800128643369,2.76280824545784,0.772450159504748
Positive,Negative,C5.4,2015-04-09T03:34:18.30Z,12320,5415,0.750690332727772,1.78064388743529,0.716464114037751,0.128481653345636,1.49800513511952,0.020247922607378,0,0.057471264367816,0.426436380166288,0.214409472022923,1.93286169324648,0.005241316021064,0.01505376344086,0.038461538461539,0.554318358676204,0.060438356690713,1.12014265866887,0.090909090909091,-0.170710854618739,0.664691012512095,2.55556388255383,0.770069094901932
Positive,Negative,C5.4,2015-04-09T04:34:18.30Z,12320,5415,0.749081920284302,1.77456803140247,0.691715480196957,0.133271224792217,1.52040636524725,0.018628988102765,0,0.057471264367816,0.404207482650887,0.238280632685913,1.67593971872683,0.004822243530487,0.01505376344086,0.038461538461539,0.483984279676286,0.055605972502666,1.16608685753324,0.090909090909091,-0.236139652599334,0.575006036452247,2.4951543056434,0.732382589636679
Positive,Negative,C5.4,2015-04-09T05:34:18.30Z,12320,5415,0.789050919646749,1.79121205846465,0.738352319482619,0.146097262106656,1.54952938965263,0.017139496454145,0,0.057471264367816,0.356599237285338,0.259877081578262,1.79221736996138,0.004777976398415,0.01505376344086,0.038461538461539,0.480840512779708,0.051159964421109,1.1945838922719,0.090909090909091,-0.261160277897643,0.607467655043618,2.39144184956185,0.71275933308244
Positive,Negative,C5.9,2015-04-09T07:34:18.30Z,12320,5415,0.94691266220763,2.28794417381315,0.829621183176054,0.157849156499935,1.58731503454259,0.21452683028328,0.111111111111111,0.080459770114943,0.463122748611736,0.260821220092365,2.29141376927454,0.011069411129872,0.01505376344086,0.038461538461539,0.542236430995237,0.043305974928523,1.25681211098694,0.090909090909091,-0.334984154103328,0.561924602110438,3.05363313293531,0.697241360326159
Positive,Negative,C5.9,2015-04-09T08:34:18.30Z,12320,5415,0.872376256915022,2.17873599624729,0.744686015231,0.162548238527261,1.58167933087995,0.197374211990264,0.111111111111111,0.080459770114943,0.546920290261989,0.233922627471423,2.35065520327012,0.010184349883274,0.01505376344086,0.038461538461539,0.552222514078485,0.039843420353065,1.24401752396142,0.090909090909091,-0.379881361669865,0.465532952275117,3.06021146586391,0.736241556406759
Positive,Negative,C5.9,2015-04-09T10:34:18.30Z,12320,5415,0.850687119247368,1.94336676739741,0.817916164412536,0.184242238928714,1.59686311642981,0.167073663414445,0.111111111111111,0.080459770114943,0.447279508302764,0.254537517725633,1.80568670815496,0.009420469734327,0.01505376344086,0.038461538461539,0.573242602543842,0.033726727186004,1.24750695678656,0.090909090909091,-0.483893911738079,0.412279884873193,2.54987175705726,0.746422660225695
Positive,Negative,C5.9,2015-04-09T11:34:18.30Z,12320,5415,0.885345266363117,1.87122580394674,0.870912362719465,0.189916260662016,1.59937309567025,0.153715190856119,0.111111111111111,0.080459770114943,0.393644823877041,0.279321153720852,2.00130275858578,0.008667250562252,0.01505376344086,0.038461538461539,0.572564535173992,0.03103008697121,1.25390425029932,0.090909090909091,-0.513626480451941,0.378237244583335,2.37491676851975,0.714237235249705
Positive,Negative,C5.9,2015-04-09T12:34:18.20Z,12320,5415,0.898010143266105,1.96983773351451,0.879892968433356,0.180785543113163,1.60272113966084,0.141424802790854,0.111111111111111,0.080459770114943,0.343999928785676,0.295886035166088,2.38560931109981,0.007974255469993,0.01505376344086,0.038461538461539,0.594385975985535,0.028549058203324,1.23762023044866,0.090909090909091,-0.560334391165065,0.342664256367377,2.42826976370079,0.711035113887297
Positive,Negative,C5.9,2015-04-09T13:34:18.20Z,12320,5415,0.922402570539617,2.01460365245501,0.917808914326739,0.185227903306602,1.61629225612474,0.130117099897778,0.111111111111111,0.080459770114943,0.342616652246072,0.300546279843934,2.34976293634077,0.007807629482247,0.01505376344086,0.038461538461539,0.601968002030224,0.026266401542896,1.25448582243685,0.090909090909091,-0.605053271906559,0.343530777875201,2.45419856684048,0.743056327511369
Positive,Negative,C5.9,2015-04-09T15:34:18.20Z,12320,5415,0.940434140418896,2.15220887619273,0.89045956441163,0.164691832325618,1.65843049936088,0.110141747159235,0.111111111111111,0.080459770114943,0.359962077530292,0.32389355877044,2.29969119184565,0.007208276110586,0.005806451612903,0.038461538461539,0.51160011437564,0.0222340288847,1.24634381251151,0,-0.725938283113436,0.36075479310968,2.69707315452349,0.67474440511335
Positive,Negative,C5.9,2015-04-09T16:34:18.20Z,12320,5415,0.956662852457013,2.28459739914072,0.881476905635909,0.138672437683764,1.66009417961027,0.10133529929137,0.111111111111111,0.080459770114943,0.335938335703277,0.324359151467563,2.49780588909709,0.00663193417465,0.005806451612903,0.038461538461539,0.456306802488763,0.020456294090075,1.27891185221284,0,-0.760231903313968,0.42017992598839,2.89995952691414,0.586316592105336
Positive,Negative,C6.2,2015-04-09T18:34:18.20Z,12320,5415,0.978170507753488,2.24239771514199,1.06267808977085,0.164993128577139,1.61289761998591,0.181924102533348,0.166666666666667,0.091954022988506,0.116031019237203,0.428069744847204,2.41571134322811,0.010782078955419,0.006344086021505,0.038461538461539,0.470299647302945,0.017315879106237,1.19632860868448,0,-0.878167663183598,0.42971166257446,2.35126757205592,0.57999445505648
Positive,Negative,C3.3,2015-04-09T19:34:18.20Z,12320,5415,0.849010900203677,2.1814538468202,0.854405745598889,0.137725650241556,1.59360705244714,0.267197794307457,0.222222222222222,0.103448275862069,0.216659713419611,0.350485594221407,2.31155115596364,0.015558584371862,0.006666666666667,0.038461538461539,0.482073362543072,0.01593137785609,1.22075463846047,0,-0.944937341714034,0.367600819759218,2.57936468526576,0.611851457328634
Positive,Negative,C3.3,2015-04-09T20:34:18.20Z,12320,5415,0.872540787636146,2.28114393198713,0.872438814190752,0.117632977414924,1.55891781117197,0.245833838253851,0.222222222222222,0.103448275862069,0.192359764995754,0.364406599980045,2.3603548633964,0.014957102233291,0.006666666666667,0.038461538461539,0.414328268046218,0.014657575213845,1.14107925561972,0,-0.958757670654849,0.353964507609768,2.71355413192978,0.568171237718362
Positive,Negative,C3.3,2015-04-09T21:34:18.20Z,12320,5415,0.862377774850126,2.25949097370382,0.912212267775658,0.093501460175532,1.51936164490623,0.226178049812343,0.222222222222222,0.103448275862069,0.086450239994288,0.3742682418987,2.57682989893906,0.013761198368779,0.006666666666667,0.038461538461539,0.413835128140872,0.013485620207507,1.10269549454316,0,-0.927550476272364,0.406751376305727,2.58680993028572,0.517347824299643
Positive,Negative,C3.3,2015-04-09T22:34:18.20Z,12320,5415,0.874212020900409,2.40421090131731,0.979147216118144,0.081133902585319,1.48583742121359,0.208093851441599,0.222222222222222,0.103448275862069,-0.011368027136853,0.405518363174204,2.99623128594613,0.012660913697801,0.006666666666667,0.038461538461539,0.411739283543153,0.012407369549729,1.12886624073173,0,-0.975904480755115,0.383061387714616,2.5668489003664,0.47177917414231
Positive,Negative,C3.3,2015-04-09T23:34:18.30Z,12320,5415,0.839204869224701,2.14707640630919,0.98716134297513,0.073937312586549,1.49964411264624,0.191455585737548,0.222222222222222,0.103448275862069,-0.076092605852958,0.42034968541176,2.63423739503454,0.011648602931766,0.006666666666667,0.038461538461539,0.449094631373083,0.01141533105447,1.12944781286925,0,-1.02199510630463,0.377765978500132,2.24003544606898,0.486968724194755
Positive,Negative,C7.9,2015-04-10T00:34:18.30Z,12320,5415,0.878343237734444,2.44559635322292,0.993398031552,0.097120701799744,1.48594546827375,0.274044995186425,0.277777777777778,0.114942528735632,-0.025040253680568,0.419413462693125,2.99759813109126,0.013660625872927,0.006666666666667,0.038461538461539,0.436642848763106,0.01050261157781,1.10444021095573,0,-1.05327088792752,0.415203761539946,2.50515067034718,0.454619087866846
Positive,Negative,C7.9,2015-04-10T01:34:18.40Z,12320,5415,0.868827379118177,2.43797626391004,0.984050441035832,0.094183817425916,1.47901420675335,0.25213356717839,0.277777777777778,0.114942528735632,-0.043005648104091,0.436145295460977,3.0786162676948,0.012568382534727,0.006666666666667,0.038461538461539,0.476772108560606,0.009662869121185,1.12363209149401,0,-1.08194035441516,0.37141655481999,2.47244782439498,0.462583338434884
Positive,Negative,C7.9,2015-04-10T02:34:18.40Z,12320,5415,0.867127228333231,2.47949648526555,1.00372082643785,0.105183644201384,1.51501808365999,0.231974080223045,0.277777777777778,0.114942528735632,-0.015262590009122,0.440457245138194,3.05638744325351,0.011563470152,0.006666666666667,0.038461538461539,0.494401860176712,0.008890268764241,1.19749175295952,0,-1.10940954419579,0.344377029874071,2.52144834201713,0.501501428839526
Positive,Negative,C7.9,2015-04-10T03:34:18.40Z,12320,5415,0.918814803663233,2.34722588558622,1.0033851508285,0.11743658186054,1.50109832565289,0.213426456847987,0.277777777777778,0.114942528735632,0.052827571075191,0.462168832873726,2.76889933803492,0.010638906127081,0.006666666666667,0.038461538461539,0.45297810812768,0.008179442121093,1.19807332509705,0,-1.18259212970372,0.240521133366084,2.49932209922732,0.492798227187854
Positive,Negative,C7.9,2015-04-10T04:34:18.50Z,12320,5415,0.900698475533678,2.45034697633176,0.940523477158552,0.144485545005921,1.5045116397811,0.196361819557117,0.277777777777778,0.114942528735632,0.127028678472683,0.460546094802611,2.89549794264355,0.010565450536676,0.006666666666667,0.038461538461539,0.471532497066309,0.007525450038296,1.18295244952143,0,-1.29174872280202,0.129763469058934,2.62981373167651,0.551339574146734
Positive,Negative,C7.9,2015-04-10T05:34:18.50Z,12320,5415,0.888936024707158,2.40212197484392,0.959529183792812,0.142443835590724,1.50778758604172,0.180661595329976,0.277777777777778,0.114942528735632,0.072162282138115,0.483588255794681,2.95009240256412,0.009720683754311,0.006666666666667,0.038461538461539,0.44373173490245,0.006923748275306,1.14573183271991,0,-1.33156361585483,0.073931106642491,2.48752299840986,0.524162595404252
Positive,Negative,C7.9,2015-04-10T06:34:18.50Z,12320,5415,0.92473990393546,2.54754944206936,1.04384073420673,0.147164366961873,1.51921041949399,0.166216691721368,0.222222222222222,0.114942528735632,-0.022477116290011,0.549688026430708,3.10441116566917,0.008943460794532,0.006666666666667,0.038461538461539,0.431834734685987,0.006370155928995,1.15445541478277,0,-1.32178993409768,0.027311236046079,2.39900837958029,0.471861279818269
Positive,Negative,C7.9,2015-04-10T07:34:18.50Z,12320,5415,0.90024277529396,2.67637780538259,0.982250419075575,0.135119219821008,1.49113814016292,0.152926738836409,0.166666666666667,0.114942528735632,0.040492503543627,0.501980966375453,3.28587819806425,0.008228381151465,0.006666666666667,0.038461538461539,0.476710466072438,0.005860826382789,1.17946301669629,0,-1.35107668574894,0.079201178970781,2.68354849895501,0.469480215215454
Positive,Negative,C2.8,2015-04-10T08:34:18.50Z,12320,5415,0.850433841652426,2.42029338900492,0.888654923062254,0.110767176515431,1.48053067753096,0.342295872611643,0.277777777777778,0.137931034482759,0.137791761527992,0.428012895043383,2.99660855317129,0.01745057904819,0.008494623655914,0.038461538461539,0.430416957458118,0.005392220578598,1.16027113615801,0,-1.38969130209474,0.104487391392096,2.76733024636685,0.484916082295776
Positive,Negative,C2.7,2015-04-10T10:34:18.40Z,12320,5415,0.769274326967673,2.02974836938709,0.864763955801325,0.10120009887817,1.47013890758982,0.388875950659394,0.333333333333333,0.149425287356322,0.026100095719876,0.456132679019839,2.56844767991651,0.017300435041639,0.008494623655914,0.038461538461539,0.446320719405514,0.004564416176362,1.16376056898315,0,-1.42251029662665,-0.138189304571185,2.23234073985897,0.515213076724705
Positive,Negative,C2.7,2015-04-10T11:34:18.40Z,12320,5415,0.761632124260445,1.94412484555307,0.867894875093474,0.088976989212769,1.46421802444353,0.357783146387844,0.333333333333333,0.149425287356322,-0.034917381640951,0.484071838936051,2.59664541081304,0.015917168630717,0.008494623655914,0.038461538461539,0.35700075404979,0.004199465609105,1.14689497699496,0,-1.42775722051733,-0.169303000817052,2.09147786180163,0.426785263716691
Positive,Negative,C2.7,2015-04-10T12:34:18.40Z,12320,5415,0.7255889276196,1.75611023216044,0.856771899359021,0.068437566771813,1.42737427306347,0.329176385482642,0.333333333333333,0.149425287356322,-0.086425923409208,0.490210178513264,2.29323722752949,0.014644502095404,0.008494623655914,0.038461538461539,0.318844053873672,0.003863694878085,1.05326186285364,0,-1.45090541415269,-0.215720176323915,1.91162047849625,0.390166132238906
Positive,Negative,C2.7,2015-04-10T13:34:18.40Z,12320,5415,0.652405662863749,1.47995639853573,0.762901806325815,0.045493136654651,1.41418654153919,0.302856894891174,0.333333333333333,0.149425287356322,-0.1011518731342,0.471877915825163,1.74931220565219,0.013473592357904,0.008494623655914,0.038461538461539,0.288885804623926,0.003554770892414,1.03232526590279,0,-1.49000014118129,-0.239182132939283,1.72518062754641,0.377932386520992
